contractId,customerId,organizationId,organizationName,paidInstalments,contractOutstandingBalance,releases/0/isOverParcelPayment,releases/0/instalmentId,releases/0/paidDate,releases/0/currency,releases/0/paidAmount,releases/0/overParcel/fees/0/feeName,releases/0/overParcel/fees/0/feeCode,releases/0/overParcel/fees/0/feeAmount,releases/0/overParcel/charges/0/chargeType,releases/0/overParcel/charges/0/chargeAdditionalInfo,releases/0/overParcel/charges/0/chargeAmount,releases/1/isOverParcelPayment,releases/1/instalmentId,releases/1/paidDate,releases/1/currency,releases/1/paidAmount,releases/1/overParcel/fees/0/feeName,releases/1/overParcel/fees/0/feeCode,releases/1/overParcel/fees/0/feeAmount,releases/1/overParcel/charges/0/chargeType,releases/1/overParcel/charges/0/chargeAdditionalInfo,releases/1/overParcel/charges/0/chargeAmount,releases/2/isOverParcelPayment,releases/2/instalmentId,releases/2/paidDate,releases/2/currency,releases/2/paidAmount,releases/2/overParcel/fees/0/feeName,releases/2/overParcel/fees/0/feeCode,releases/2/overParcel/fees/0/feeAmount,releases/2/overParcel/charges/0/chargeType,releases/2/overParcel/charges/0/chargeAdditionalInfo,releases/2/overParcel/charges/0/chargeAmount,releases/3/isOverParcelPayment,releases/3/instalmentId,releases/3/paidDate,releases/3/currency,releases/3/paidAmount,releases/3/overParcel/fees/0/feeName,releases/3/overParcel/fees/0/feeCode,releases/3/overParcel/fees/0/feeAmount,releases/3/overParcel/charges/0/chargeType,releases/3/overParcel/charges/0/chargeAdditionalInfo,releases/3/overParcel/charges/0/chargeAmount,releases/4/isOverParcelPayment,releases/4/instalmentId,releases/4/paidDate,releases/4/currency,releases/4/paidAmount,releases/4/overParcel/fees/0/feeName,releases/4/overParcel/fees/0/feeCode,releases/4/overParcel/fees/0/feeAmount,releases/4/overParcel/charges/0/chargeType,releases/4/overParcel/charges/0/chargeAdditionalInfo,releases/4/overParcel/charges/0/chargeAmount,releases/5/isOverParcelPayment,releases/5/instalmentId,releases/5/paidDate,releases/5/currency,releases/5/paidAmount,releases/5/overParcel/fees/0/feeName,releases/5/overParcel/fees/0/feeCode,releases/5/overParcel/fees/0/feeAmount,releases/5/overParcel/charges/0/chargeType,releases/5/overParcel/charges/0/chargeAdditionalInfo,releases/5/overParcel/charges/0/chargeAmount,releases/6/isOverParcelPayment,releases/6/instalmentId,releases/6/paidDate,releases/6/currency,releases/6/paidAmount,releases/6/overParcel/fees/0/feeName,releases/6/overParcel/fees/0/feeCode,releases/6/overParcel/fees/0/feeAmount,releases/6/overParcel/charges/0/chargeType,releases/6/overParcel/charges/0/chargeAdditionalInfo,releases/6/overParcel/charges/0/chargeAmount,releases/7/isOverParcelPayment,releases/7/instalmentId,releases/7/paidDate,releases/7/currency,releases/7/paidAmount,releases/7/overParcel/fees/0/feeName,releases/7/overParcel/fees/0/feeCode,releases/7/overParcel/fees/0/feeAmount,releases/7/overParcel/charges/0/chargeType,releases/7/overParcel/charges/0/chargeAdditionalInfo,releases/7/overParcel/charges/0/chargeAmount,releases/8/isOverParcelPayment,releases/8/instalmentId,releases/8/paidDate,releases/8/currency,releases/8/paidAmount,releases/8/overParcel/fees/0/feeName,releases/8/overParcel/fees/0/feeCode,releases/8/overParcel/fees/0/feeAmount,releases/8/overParcel/charges/0/chargeType,releases/8/overParcel/charges/0/chargeAdditionalInfo,releases/8/overParcel/charges/0/chargeAmount,releases/9/isOverParcelPayment,releases/9/instalmentId,releases/9/paidDate,releases/9/currency,releases/9/paidAmount,releases/9/overParcel/fees/0/feeName,releases/9/overParcel/fees/0/feeCode,releases/9/overParcel/fees/0/feeAmount,releases/9/overParcel/charges/0/chargeType,releases/9/overParcel/charges/0/chargeAdditionalInfo,releases/9/overParcel/charges/0/chargeAmount,releases/10/isOverParcelPayment,releases/10/instalmentId,releases/10/paidDate,releases/10/currency,releases/10/paidAmount,releases/10/overParcel/fees/0/feeName,releases/10/overParcel/fees/0/feeCode,releases/10/overParcel/fees/0/feeAmount,releases/10/overParcel/charges/0/chargeType,releases/10/overParcel/charges/0/chargeAdditionalInfo,releases/10/overParcel/charges/0/chargeAmount,releases/11/isOverParcelPayment,releases/11/instalmentId,releases/11/paidDate,releases/11/currency,releases/11/paidAmount,releases/11/overParcel/fees/0/feeName,releases/11/overParcel/fees/0/feeCode,releases/11/overParcel/fees/0/feeAmount,releases/11/overParcel/charges/0/chargeType,releases/11/overParcel/charges/0/chargeAdditionalInfo,releases/11/overParcel/charges/0/chargeAmount
d9260d38-93cb-48fc-b586-67e5d8621439,873.074.506-08,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,43,40874.058000000005,true,5c247804-679f-41c6-b11c-cef48867496e,2021-06-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,53869196-cbea-4f69-87a1-72527b995b2e,2021-07-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,89a76ec9-8245-4a99-b744-b78f65ddc0c6,2021-08-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,0cb0bf85-0dd5-4b64-ac3d-b2b7ff13073d,2021-09-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,00839a62-ecb3-44a1-822f-bca37f9b6f3d,2021-10-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,170708b5-497e-4768-aec1-9e0e25186be4,2021-11-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,4be2cca7-e28a-4213-a10d-447b50d5046f,2021-12-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,dcd7895a-e9be-4713-a3ca-b8e44885072e,2022-01-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,58b449ee-b3db-448b-839d-3b284099cea9,2022-02-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,a56ffb4f-9a12-4fef-91b6-64583815f5c1,2022-03-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,8554842c-52d0-4806-873a-0c6eb9154215,2022-04-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0,true,6856b1bb-c491-4701-9750-b3337badd71e,2022-05-20,BRL,890.5023529411765,NA,NA,0,SEM_ENCARGO,NA,0
0a8a69e8-8463-4fb8-b946-e8a9fe9d8755,858.966.616-86,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,25,23594.13,true,1b6af4ed-fd6c-4a11-8341-e4da0e7ef198,2021-11-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,3bfaddf2-d619-4a01-9205-622867af5106,2021-12-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,d22e3996-0a61-42b5-a7c0-860c6a101d9a,2022-01-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,050fb2a1-17c2-4aa3-abe3-8f86e80ed1a4,2022-02-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,86d40566-eb9c-4672-b463-e22af047b541,2022-03-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,b15febe0-b38e-476b-a028-383d077986d9,2022-04-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,ae2548d9-7425-4728-bc16-b1d17e1a4cd9,2022-05-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,c067e8f2-7683-4358-9b87-aa30e8acaf34,2022-06-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,8f80d2ce-781b-4f18-a5dc-ccfb1b8afa37,2022-07-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,a3af9c46-1c0c-42d7-a9a1-c09d6c2b8c3c,2022-08-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,b43b8d6c-00b6-43cc-898f-50bb3d46e0c4,2022-09-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0,true,34ede859-678c-48bd-9b05-ffd6b0412916,2022-10-17,BRL,819.240625,NA,NA,0,SEM_ENCARGO,NA,0
24fd4469-67ed-4c67-91d7-6a6f33212e35,920.660.250-28,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,14,14588.055,true,cfeca7b5-340d-46a3-a746-70ef887ea001,2021-03-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,0fef3c32-2d8a-440d-85b3-5a83edd44141,2021-04-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,ea19001e-cd9e-407b-b7ce-8fe766e2c645,2021-05-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,dad83aed-9ab8-4eb0-b2e1-0788e13c83cd,2021-06-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,a9acb18f-d988-4501-bc3f-3b536416e57e,2021-07-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,5a44fd22-89cd-4717-b527-b19f618047dc,2021-08-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,00cb2800-edf6-4f6a-9f53-fd7af0184980,2021-09-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,8d0d4973-0509-496a-9a2b-0c0e064a9d69,2021-10-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,974e1f68-4d02-4c05-8df9-6d509da253dd,2021-11-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,1d69b679-b783-4998-9661-24d12c55b4c8,2021-12-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,4f89e927-fd03-4150-bfd5-84b55f50b803,2022-01-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0,true,a6534b10-1600-4443-a80e-03b888947791,2022-02-15,BRL,623.4211538461539,NA,NA,0,SEM_ENCARGO,NA,0
11454f3b-f6a5-4957-9107-3ff008034c6d,409.519.456-29,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,1,36264.789,true,9fe723e4-1488-474d-8731-b34ab69281f6,2021-06-01,BRL,2370.2476470588235,NA,NA,0,SEM_ENCARGO,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f512f5ed-9719-46c2-89f0-1a70066a0469,058.052.168-72,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,22,20377.503,true,2a647034-60c5-40d1-b0b7-7a1125cea18d,2021-10-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,9a248f0a-edeb-415e-aaa5-e90e5630424e,2021-11-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,7082b71e-926f-4011-8dc7-abfe119e8fae,2021-12-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,a398bded-0e83-4845-89f4-85db454ee662,2022-01-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,8391bc0d-47b4-432c-93b1-edc237efe709,2022-02-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,53e3420e-ac81-44f0-9a4a-ae7f319a2952,2022-03-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,b20e0394-5595-4603-a477-b4566aa1c9f2,2022-04-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,8e1e3617-5c3c-4f5b-8ed9-2f6b8fb8504c,2022-05-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,b28712c2-43c1-4d7a-a820-8d18d6bde52e,2022-06-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,7125b8a2-e0a9-4370-8475-deb97807cd07,2022-07-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,7083133f-511e-4413-9871-e7a7a8953c5e,2022-08-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0,true,a5b7b815-f01c-4c2a-be89-d392c5a09d34,2022-09-15,BRL,686.111212121212,NA,NA,0,SEM_ENCARGO,NA,0
28cd355e-13cc-4ec5-a07e-d111ce0cdcf8,863.884.269-14,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,32,44613.198000000004,true,61635eeb-b33d-449e-a913-a92457d7d5ab,2021-03-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,363847b1-8873-4d30-a53e-f954ae935230,2021-04-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,f31d597a-deb1-4848-9e81-f2d03d20d62c,2021-05-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,c7fd9e68-abf7-4db7-bcbe-00183357ae34,2021-06-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,98d18bfc-aa17-4941-87b8-543741571010,2021-07-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,33d138c6-3cab-4503-92ec-10021bd845b4,2021-08-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,e9621d76-9c4d-48b6-975d-8799502f1237,2021-09-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,422feb12-8d8c-420d-ab4c-0e30719081e8,2021-10-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,5cf9eabf-20f8-4c03-aace-49b4dd89b382,2021-11-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,f0a1171d-2541-4bb0-a6ab-cc6c94396c3a,2021-12-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,2b2173ec-1488-408b-ac61-0100d2cc50f0,2022-01-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0,true,7185d0e7-1e52-47cb-b486-2380e076bbfb,2022-02-24,BRL,854.6589655172414,NA,NA,0,SEM_ENCARGO,NA,0
948cbad0-ad40-488f-b8df-94a4ded83b0e,833.684.540-99,f4851ca0-7163-4d71-97a7-df1e999c047f,Instituição Financeira 07,16,31971.591,true,dcf45b74-16f5-4252-b3df-493f7215c139,2021-06-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,0ca84f7b-3af2-4512-9a43-65974ea3948c,2021-07-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,095dc3ed-ab23-4028-8a75-b589945d6266,2021-08-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,24ed4636-26da-4054-b7fd-aad70a8c88e9,2021-09-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,b02537ab-101b-402c-a3c7-8c0a4ce4d4a2,2021-10-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,060294e9-7953-4daf-a0e1-6ff93e976ea0,2021-11-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,30b67c1f-a2f2-4ce7-a26f-bbf631bec65e,2021-12-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,f42edf43-1d2c-4bf4-ab8a-3db182a4bdc7,2022-01-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,0ce23d20-7f1d-4357-9c0e-971a12081f79,2022-02-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,a3c30abb-86d7-4c3a-822a-9a1bf6c91b3d,2022-03-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,0db044d8-55bb-47e9-8b86-4ee7c0338e08,2022-04-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0,true,310c2fe7-76bc-428c-9864-3e4351bd5136,2022-05-04,BRL,645.8907272727272,NA,NA,0,SEM_ENCARGO,NA,0
5b1bf0d7-33f0-41ea-98fd-b4d6ead869c2,020.365.809-11,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,7,29444.742000000002,true,8244f4a9-39bd-4fc9-a457-ebeb40341909,2021-10-25,BRL,1924.4929411764706,NA,NA,0,SEM_ENCARGO,NA,0,true,6c555e88-4640-4398-9ae5-971d17b671f8,2021-11-25,BRL,1924.4929411764706,NA,NA,0,SEM_ENCARGO,NA,0,true,55637919-6e6e-467b-b271-3e809a07d642,2021-12-25,BRL,1924.4929411764706,NA,NA,0,SEM_ENCARGO,NA,0,true,a91faff3-727e-4c6b-b039-73ce309c311f,2022-01-25,BRL,1924.4929411764706,NA,NA,0,SEM_ENCARGO,NA,0,true,76ace63e-9d49-4717-92ea-2234014189f2,2022-02-25,BRL,1924.4929411764706,NA,NA,0,SEM_ENCARGO,NA,0,true,c258acc8-3f1f-4472-9d72-39fbdef1efc3,2022-03-25,BRL,1924.4929411764706,NA,NA,0,SEM_ENCARGO,NA,0,true,09780669-0897-4a6b-8cc5-264bfff1161f,2022-04-25,BRL,1924.4929411764706,NA,NA,0,SEM_ENCARGO,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa179fef-a30d-4d52-955b-7f1e2573b630,242.515.499-46,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,18,12165.21,true,7f551ad9-7b97-409c-bae2-1dc7dd4846f6,2021-05-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,289f2893-e123-4a7e-8e85-c6db28d11c1a,2021-06-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,2fa1d728-9f81-44a8-b755-262abf5468e1,2021-07-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,6c47f53b-1ba0-4013-9639-33b76ae98369,2021-08-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,2210cab6-c165-46d0-8cc2-e0d6fdf7717c,2021-09-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,89ed1b2f-d866-47ef-8d3a-22cf2ef7c94b,2021-10-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,9a2e1f42-f72f-4be4-814a-9369976b4f9a,2021-11-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,0821133e-0b84-4aa8-877a-e448ca65d46c,2021-12-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,bdbaa14f-cdb8-4b1e-8bf6-46277e3be70e,2022-01-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,678eda1a-b55d-4f84-a3f7-1f319ce7c960,2022-02-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,cb043734-6aba-4b1d-90f8-19c58d980c67,2022-03-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0,true,423d551f-df94-483e-95e9-2d5c94c82bc9,2022-04-12,BRL,711.4157894736842,NA,NA,0,SEM_ENCARGO,NA,0
812e5882-d194-420d-9b0b-b24df6027015,853.431.701-97,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,8,12390.174,true,17a667a5-7c9c-467e-aad2-f5290278869e,2021-08-28,BRL,344.17150000000004,NA,NA,0,SEM_ENCARGO,NA,0,true,3c45864a-8427-4668-bea9-b489d5622954,2021-09-28,BRL,344.17150000000004,NA,NA,0,SEM_ENCARGO,NA,0,true,544166da-49fa-4b7e-a9ef-8dc9ce871144,2021-10-28,BRL,344.17150000000004,NA,NA,0,SEM_ENCARGO,NA,0,true,9c198d2d-fc8e-483a-ad72-c973f765742d,2021-11-28,BRL,344.17150000000004,NA,NA,0,SEM_ENCARGO,NA,0,true,9aef7a0d-de41-4620-a79b-2080484ffbf6,2021-12-28,BRL,344.17150000000004,NA,NA,0,SEM_ENCARGO,NA,0,true,287bd22b-c8bd-4c38-b3e5-860a78df0e44,2022-01-28,BRL,344.17150000000004,NA,NA,0,SEM_ENCARGO,NA,0,true,1c0cda96-2419-4241-bd22-5c1a150fb4d6,2022-02-28,BRL,344.17150000000004,NA,NA,0,SEM_ENCARGO,NA,0,true,dce43602-6ad7-4aae-9fac-a3285270417b,2022-03-28,BRL,344.17150000000004,NA,NA,0,SEM_ENCARGO,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d4ded78-3f64-4791-9055-792bf8cb5c8b,281.518.068-01,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,1,23315.571,true,7c59480e-10c8-49a6-9722-02543f2e87a4,2021-08-27,BRL,1992.783846153846,NA,NA,0,SEM_ENCARGO,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d679ba0a-93ce-4bf2-befa-617b935e00a5,661.327.094-28,f4851ca0-7163-4d71-97a7-df1e999c047f,Instituição Financeira 07,15,36618.561,true,471bccf8-e4d4-4437-b233-24c1588de265,2021-11-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,bb89dae0-1bc9-4948-9a54-3e2198796d0d,2021-12-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,383bf884-06cd-4ab3-a80a-4b1062c191a9,2022-01-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,8c61dad0-5aa7-486b-9ff8-a9eac096a5f0,2022-02-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,29f6460b-4240-4f2f-8b83-3d7f6df8a72f,2022-03-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,c70712cd-80aa-4a9e-a2cc-d672d8a4dd48,2022-04-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,89ba8a39-3974-4f5a-b758-220b4f8b20bb,2022-05-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,eb187b71-80c3-41f4-8943-20cf61497717,2022-06-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,3719e8d4-8f83-4f4f-8efb-c50851e71141,2022-07-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,c7a46c99-2cd8-4dff-a099-c82e1050ee42,2022-08-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,bec4f46d-e29c-4332-a385-eb30aabda54f,2022-09-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0,true,ee4f18cf-cb5d-4110-8d73-ba4ecafd52e4,2022-10-08,BRL,1070.7181578947368,NA,NA,0,SEM_ENCARGO,NA,0
df207bf2-fe96-44e3-a66a-9627c6b76aa7,603.884.694-94,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,32,34183.188,true,6d08afd2-030a-40a3-b8de-67eac2fbd1de,2021-03-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,705ffc79-1e6b-4c7f-9a0c-4ce13e368e5a,2021-04-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,20cb521e-dab6-48db-bd84-bd36d5676a72,2021-05-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,18703b64-7512-4e83-91f5-23d7eb9dfd3f,2021-06-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,4628ca84-512f-420c-9c33-667d01ecd94b,2021-07-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,dddf0cc1-40cb-4bda-b930-a931521b02d6,2021-08-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,bf8102f8-f9c9-4bb3-a5c0-cd9ed0132fc7,2021-09-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,d38d7f73-1608-4930-8c5b-0131dc6c7c16,2021-10-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,7d6ce8fa-a1cd-4a5c-873a-208181755b1e,2021-11-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,3149e0f7-4441-44ea-a356-d845ff52c3cd,2021-12-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,a0c9974b-d29d-49d2-af8c-efc19276ed1e,2022-01-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0,true,6170db22-2f9e-4f0c-8a05-bbda7705f2c1,2022-02-16,BRL,904.3171428571428,NA,NA,0,SEM_ENCARGO,NA,0
d93cf7b6-a9b5-4397-858c-f7311c2166f0,626.944.009-98,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,4,32555.970000000005,true,f5d3644f-c945-4581-ba2f-eeeb6d7dcf79,2021-03-11,BRL,803.8511111111112,NA,NA,0,SEM_ENCARGO,NA,0,true,851a47b4-2022-410f-afd9-2e5be34cc189,2021-04-11,BRL,803.8511111111112,NA,NA,0,SEM_ENCARGO,NA,0,true,efaed8cb-f3c3-493f-a8b2-3c8e63f95012,2021-05-11,BRL,803.8511111111112,NA,NA,0,SEM_ENCARGO,NA,0,true,40af41f0-c93a-4355-9ae3-5b61d89b3578,2021-06-11,BRL,803.8511111111112,NA,NA,0,SEM_ENCARGO,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecbb3b88-de72-4f95-9680-26ffa0142f17,817.684.428-53,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,9,13016.619,true,fdf535c8-2e7b-4001-9781-e2faf566f400,2021-11-24,BRL,1033.065,NA,NA,0,SEM_ENCARGO,NA,0,true,f93e73d1-b55d-4e18-bc4b-44d6ce4d70e7,2021-12-24,BRL,1033.065,NA,NA,0,SEM_ENCARGO,NA,0,true,a7a291bc-ce41-4501-b892-769006cfbeb3,2022-01-24,BRL,1033.065,NA,NA,0,SEM_ENCARGO,NA,0,true,59e4c20d-1591-4137-9529-af4715be154c,2022-02-24,BRL,1033.065,NA,NA,0,SEM_ENCARGO,NA,0,true,f5f64947-5491-4c53-b035-a3a0e5e0a99e,2022-03-24,BRL,1033.065,NA,NA,0,SEM_ENCARGO,NA,0,true,0171b84b-0103-4650-8b7c-d062ed6b6438,2022-04-24,BRL,1033.065,NA,NA,0,SEM_ENCARGO,NA,0,true,9d378a5f-f10e-44d1-8e71-b5bf156c8fb8,2022-05-24,BRL,1033.065,NA,NA,0,SEM_ENCARGO,NA,0,true,39eced14-ec6f-484f-87eb-cfec4edeecbe,2022-06-24,BRL,1033.065,NA,NA,0,SEM_ENCARGO,NA,0,true,bdeb144b-28f0-4f6a-b533-66e196336a85,2022-07-24,BRL,1033.065,NA,NA,0,SEM_ENCARGO,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
